*Tele	EF	EB	theta	phi
2	28	0	44.31	-136.648
2	28	1	44.1282	-137.033
2	28	2	43.9475	-137.421
2	28	3	43.768	-137.812
2	28	4	43.5897	-138.206
2	28	5	43.4126	-138.602
2	28	6	43.2368	-139.002
2	28	7	43.0622	-139.404
2	28	8	42.889	-139.809
2	28	9	42.7171	-140.217
2	28	10	42.5466	-140.628
2	28	11	42.3776	-141.042
2	28	12	42.21	-141.458
2	28	13	42.0438	-141.877
2	28	14	41.8792	-142.299
2	28	15	41.7161	-142.724
2	28	16	41.5546	-143.151
2	28	17	41.3947	-143.581
2	28	18	41.2364	-144.014
2	28	19	41.0797	-144.449
2	28	20	40.9248	-144.887
2	28	21	40.7715	-145.328
2	28	22	40.62	-145.771
2	28	23	40.4703	-146.217
2	28	24	40.3223	-146.665
2	28	25	40.1762	-147.116
2	28	26	40.0319	-147.569
2	28	27	39.8895	-148.025
2	28	28	39.749	-148.482
2	28	29	39.6104	-148.943
2	28	30	39.4738	-149.405
2	28	31	39.3391	-149.87
2	29	0	44.5776	-136.911
2	29	1	44.3968	-137.295
2	29	2	44.2172	-137.682
2	29	3	44.0388	-138.071
2	29	4	43.8615	-138.464
2	29	5	43.6855	-138.859
2	29	6	43.5107	-139.257
2	29	7	43.3372	-139.658
2	29	8	43.165	-140.062
2	29	9	42.9941	-140.469
2	29	10	42.8247	-140.878
2	29	11	42.6566	-141.29
2	29	12	42.49	-141.705
2	29	13	42.3249	-142.122
2	29	14	42.1612	-142.543
2	29	15	41.9991	-142.966
2	29	16	41.8385	-143.391
2	29	17	41.6795	-143.82
2	29	18	41.5222	-144.25
2	29	19	41.3665	-144.684
2	29	20	41.2124	-145.12
2	29	21	41.06	-145.559
2	29	22	40.9094	-146
2	29	23	40.7606	-146.443
2	29	24	40.6135	-146.889
2	29	25	40.4682	-147.338
2	29	26	40.3247	-147.788
2	29	27	40.1831	-148.242
2	29	28	40.0434	-148.697
2	29	29	39.9056	-149.155
2	29	30	39.7697	-149.615
2	29	31	39.6358	-150.077
2	30	0	44.8455	-137.17
2	30	1	44.6658	-137.554
2	30	2	44.4873	-137.939
2	30	3	44.3099	-138.328
2	30	4	44.1337	-138.719
2	30	5	43.9587	-139.113
2	30	6	43.7849	-139.51
2	30	7	43.6125	-139.91
2	30	8	43.4413	-140.312
2	30	9	43.2715	-140.717
2	30	10	43.103	-141.125
2	30	11	42.936	-141.536
2	30	12	42.7703	-141.949
2	30	13	42.6062	-142.365
2	30	14	42.4435	-142.784
2	30	15	42.2823	-143.205
2	30	16	42.1227	-143.629
2	30	17	41.9647	-144.055
2	30	18	41.8082	-144.484
2	30	19	41.6534	-144.916
2	30	20	41.5003	-145.35
2	30	21	41.3488	-145.786
2	30	22	41.199	-146.225
2	30	23	41.051	-146.667
2	30	24	40.9048	-147.11
2	30	25	40.7603	-147.557
2	30	26	40.6177	-148.005
2	30	27	40.4769	-148.456
2	30	28	40.3379	-148.909
2	30	29	40.2009	-149.364
2	30	30	40.0657	-149.822
2	30	31	39.9325	-150.281
2	31	0	45.1137	-137.428
2	31	1	44.9351	-137.81
2	31	2	44.7576	-138.194
2	31	3	44.5813	-138.582
2	31	4	44.4062	-138.972
2	31	5	44.2322	-139.365
2	31	6	44.0595	-139.76
2	31	7	43.8881	-140.159
2	31	8	43.7179	-140.56
2	31	9	43.5491	-140.963
2	31	10	43.3817	-141.37
2	31	11	43.2156	-141.779
2	31	12	43.0509	-142.191
2	31	13	42.8877	-142.605
2	31	14	42.726	-143.022
2	31	15	42.5658	-143.441
2	31	16	42.4071	-143.863
2	31	17	42.25	-144.288
2	31	18	42.0945	-144.715
2	31	19	41.9406	-145.145
2	31	20	41.7883	-145.577
2	31	21	41.6377	-146.011
2	31	22	41.4888	-146.448
2	31	23	41.3417	-146.887
2	31	24	41.1962	-147.329
2	31	25	41.0526	-147.773
2	31	26	40.9108	-148.219
2	31	27	40.7707	-148.668
2	31	28	40.6326	-149.118
2	31	29	40.4963	-149.571
2	31	30	40.3619	-150.026
2	31	31	40.2294	-150.483
3	0	0	46.962	-114.437
3	0	1	46.7128	-114.72
3	0	2	46.464	-115.006
3	0	3	46.2156	-115.294
3	0	4	45.9679	-115.585
3	0	5	45.7206	-115.878
3	0	6	45.474	-116.174
3	0	7	45.228	-116.473
3	0	8	44.9827	-116.775
3	0	9	44.738	-117.079
3	0	10	44.494	-117.386
3	0	11	44.2508	-117.696
3	0	12	44.0084	-118.008
3	0	13	43.7667	-118.324
3	0	14	43.5259	-118.642
3	0	15	43.286	-118.963
3	0	16	43.047	-119.287
3	0	17	42.8089	-119.614
3	0	18	42.5717	-119.944
3	0	19	42.3356	-120.277
3	0	20	42.1004	-120.612
3	0	21	41.8664	-120.951
3	0	22	41.6334	-121.293
3	0	23	41.4015	-121.637
3	0	24	41.1708	-121.985
3	0	25	40.9413	-122.335
3	0	26	40.713	-122.689
3	0	27	40.4859	-123.046
3	0	28	40.2601	-123.406
3	0	29	40.0356	-123.768
3	0	30	39.8124	-124.134
3	0	31	39.5906	-124.503
3	1	0	47.1705	-114.775
3	1	1	46.922	-115.059
3	1	2	46.674	-115.345
3	1	3	46.4265	-115.634
3	1	4	46.1796	-115.925
3	1	5	45.9332	-116.219
3	1	6	45.6874	-116.516
3	1	7	45.4422	-116.816
3	1	8	45.1977	-117.118
3	1	9	44.9538	-117.423
3	1	10	44.7107	-117.73
3	1	11	44.4683	-118.04
3	1	12	44.2267	-118.354
3	1	13	43.986	-118.669
3	1	14	43.746	-118.988
3	1	15	43.5069	-119.31
3	1	16	43.2688	-119.634
3	1	17	43.0315	-119.961
3	1	18	42.7952	-120.291
3	1	19	42.5599	-120.624
3	1	20	42.3257	-120.96
3	1	21	42.0925	-121.299
3	1	22	41.8604	-121.641
3	1	23	41.6294	-121.986
3	1	24	41.3995	-122.334
3	1	25	41.1709	-122.684
3	1	26	40.9434	-123.038
3	1	27	40.7172	-123.395
3	1	28	40.4923	-123.754
3	1	29	40.2686	-124.117
3	1	30	40.0464	-124.483
3	1	31	39.8254	-124.851
3	2	0	47.3801	-115.111
3	2	1	47.1324	-115.395
3	2	2	46.8853	-115.682
3	2	3	46.6386	-115.972
3	2	4	46.3925	-116.264
3	2	5	46.1469	-116.559
3	2	6	45.9019	-116.856
3	2	7	45.6576	-117.156
3	2	8	45.4139	-117.459
3	2	9	45.1709	-117.764
3	2	10	44.9286	-118.072
3	2	11	44.6871	-118.383
3	2	12	44.4464	-118.696
3	2	13	44.2064	-119.013
3	2	14	43.9673	-119.332
3	2	15	43.7291	-119.654
3	2	16	43.4918	-119.978
3	2	17	43.2554	-120.306
3	2	18	43.02	-120.636
3	2	19	42.7856	-120.97
3	2	20	42.5522	-121.306
3	2	21	42.3198	-121.645
3	2	22	42.0886	-121.987
3	2	23	41.8585	-122.332
3	2	24	41.6295	-122.679
3	2	25	41.4017	-123.03
3	2	26	41.1751	-123.384
3	2	27	40.9498	-123.74
3	2	28	40.7258	-124.1
3	2	29	40.503	-124.463
3	2	30	40.2816	-124.828
3	2	31	40.0615	-125.197
3	3	0	47.5909	-115.445
3	3	1	47.3441	-115.73
3	3	2	47.0977	-116.018
3	3	3	46.8519	-116.308
3	3	4	46.6066	-116.6
3	3	5	46.3618	-116.896
3	3	6	46.1177	-117.194
3	3	7	45.8742	-117.494
3	3	8	45.6313	-117.797
3	3	9	45.3892	-118.103
3	3	10	45.1478	-118.412
3	3	11	44.9071	-118.723
3	3	12	44.6672	-119.037
3	3	13	44.4281	-119.354
3	3	14	44.1899	-119.673
3	3	15	43.9525	-119.995
3	3	16	43.7161	-120.32
3	3	17	43.4805	-120.648
3	3	18	43.246	-120.979
3	3	19	43.0124	-121.312
3	3	20	42.7799	-121.648
3	3	21	42.5485	-121.988
3	3	22	42.3181	-122.33
3	3	23	42.0888	-122.675
3	3	24	41.8607	-123.022
3	3	25	41.6338	-123.373
3	3	26	41.4081	-123.727
3	3	27	41.1837	-124.083
3	3	28	40.9605	-124.443
3	3	29	40.7386	-124.805
3	3	30	40.5181	-125.17
3	3	31	40.2989	-125.539
3	4	0	47.8028	-115.777
3	4	1	47.5568	-116.063
3	4	2	47.3113	-116.351
3	4	3	47.0663	-116.642
3	4	4	46.8218	-116.935
3	4	5	46.5779	-117.231
3	4	6	46.3346	-117.529
3	4	7	46.092	-117.83
3	4	8	45.85	-118.134
3	4	9	45.6087	-118.44
3	4	10	45.3681	-118.749
3	4	11	45.1283	-119.061
3	4	12	44.8892	-119.375
3	4	13	44.651	-119.692
3	4	14	44.4136	-120.012
3	4	15	44.1771	-120.334
3	4	16	43.9415	-120.66
3	4	17	43.7069	-120.988
3	4	18	43.4732	-121.318
3	4	19	43.2405	-121.652
3	4	20	43.0089	-121.989
3	4	21	42.7783	-122.328
3	4	22	42.5488	-122.67
3	4	23	42.3204	-123.015
3	4	24	42.0932	-123.363
3	4	25	41.8671	-123.713
3	4	26	41.6423	-124.067
3	4	27	41.4187	-124.423
3	4	28	41.1964	-124.783
3	4	29	40.9754	-125.145
3	4	30	40.7557	-125.51
3	4	31	40.5374	-125.878
3	5	0	48.0159	-116.107
3	5	1	47.7707	-116.393
3	5	2	47.526	-116.682
3	5	3	47.2818	-116.973
3	5	4	47.0382	-117.267
3	5	5	46.7952	-117.564
3	5	6	46.5527	-117.862
3	5	7	46.3109	-118.164
3	5	8	46.0698	-118.468
3	5	9	45.8293	-118.775
3	5	10	45.5896	-119.084
3	5	11	45.3506	-119.396
3	5	12	45.1124	-119.711
3	5	13	44.8751	-120.028
3	5	14	44.6386	-120.348
3	5	15	44.4029	-120.671
3	5	16	44.1682	-120.996
3	5	17	43.9344	-121.325
3	5	18	43.7016	-121.656
3	5	19	43.4698	-121.989
3	5	20	43.239	-122.326
3	5	21	43.0093	-122.665
3	5	22	42.7807	-123.007
3	5	23	42.5531	-123.352
3	5	24	42.3268	-123.7
3	5	25	42.1016	-124.051
3	5	26	41.8777	-124.404
3	5	27	41.655	-124.76
3	5	28	41.4335	-125.119
3	5	29	41.2134	-125.481
3	5	30	40.9946	-125.846
3	5	31	40.7772	-126.214
3	6	0	48.23	-116.435
3	6	1	47.9857	-116.722
3	6	2	47.7418	-117.011
3	6	3	47.4985	-117.303
3	6	4	47.2557	-117.597
3	6	5	47.0135	-117.894
3	6	6	46.7719	-118.194
3	6	7	46.531	-118.496
3	6	8	46.2907	-118.8
3	6	9	46.0511	-119.107
3	6	10	45.8122	-119.417
3	6	11	45.5741	-119.729
3	6	12	45.3368	-120.044
3	6	13	45.1003	-120.362
3	6	14	44.8646	-120.682
3	6	15	44.6299	-121.005
3	6	16	44.396	-121.331
3	6	17	44.1631	-121.659
3	6	18	43.9311	-121.99
3	6	19	43.7002	-122.324
3	6	20	43.4703	-122.661
3	6	21	43.2414	-123
3	6	22	43.0137	-123.342
3	6	23	42.787	-123.687
3	6	24	42.5616	-124.035
3	6	25	42.3373	-124.385
3	6	26	42.1142	-124.738
3	6	27	41.8923	-125.095
3	6	28	41.6718	-125.453
3	6	29	41.4525	-125.815
3	6	30	41.2346	-126.18
3	6	31	41.018	-126.547
3	7	0	48.4453	-116.762
3	7	1	48.2018	-117.049
3	7	2	47.9587	-117.339
3	7	3	47.7163	-117.631
3	7	4	47.4743	-117.926
3	7	5	47.233	-118.223
3	7	6	46.9922	-118.523
3	7	7	46.7521	-118.825
3	7	8	46.5127	-119.13
3	7	9	46.2739	-119.437
3	7	10	46.0359	-119.747
3	7	11	45.7987	-120.06
3	7	12	45.5622	-120.375
3	7	13	45.3266	-120.693
3	7	14	45.0918	-121.014
3	7	15	44.8579	-121.337
3	7	16	44.6249	-121.663
3	7	17	44.3929	-121.991
3	7	18	44.1618	-122.322
3	7	19	43.9317	-122.656
3	7	20	43.7027	-122.993
3	7	21	43.4747	-123.332
3	7	22	43.2478	-123.674
3	7	23	43.0221	-124.019
3	7	24	42.7975	-124.367
3	7	25	42.574	-124.717
3	7	26	42.3518	-125.07
3	7	27	42.1309	-125.426
3	7	28	41.9112	-125.785
3	7	29	41.6928	-126.146
3	7	30	41.4757	-126.51
3	7	31	41.26	-126.877
3	8	0	48.6615	-117.086
3	8	1	48.4189	-117.374
3	8	2	48.1767	-117.664
3	8	3	47.9351	-117.956
3	8	4	47.694	-118.252
3	8	5	47.4535	-118.549
3	8	6	47.2136	-118.849
3	8	7	46.9743	-119.152
3	8	8	46.7358	-119.457
3	8	9	46.4979	-119.765
3	8	10	46.2608	-120.075
3	8	11	46.0244	-120.388
3	8	12	45.7888	-120.704
3	8	13	45.554	-121.022
3	8	14	45.3201	-121.343
3	8	15	45.0871	-121.666
3	8	16	44.855	-121.992
3	8	17	44.6238	-122.321
3	8	18	44.3936	-122.652
3	8	19	44.1644	-122.986
3	8	20	43.9362	-123.322
3	8	21	43.7091	-123.662
3	8	22	43.4831	-124.004
3	8	23	43.2582	-124.348
3	8	24	43.0344	-124.696
3	8	25	42.8119	-125.046
3	8	26	42.5905	-125.399
3	8	27	42.3704	-125.754
3	8	28	42.1516	-126.113
3	8	29	41.9341	-126.474
3	8	30	41.7179	-126.838
3	8	31	41.503	-127.204
3	9	0	48.8788	-117.408
3	9	1	48.637	-117.696
3	9	2	48.3957	-117.987
3	9	3	48.1549	-118.28
3	9	4	47.9147	-118.576
3	9	5	47.675	-118.874
3	9	6	47.436	-119.174
3	9	7	47.1976	-119.477
3	9	8	46.9599	-119.783
3	9	9	46.7229	-120.091
3	9	10	46.4866	-120.401
3	9	11	46.2511	-120.714
3	9	12	46.0164	-121.03
3	9	13	45.7825	-121.348
3	9	14	45.5494	-121.669
3	9	15	45.3173	-121.993
3	9	16	45.086	-122.319
3	9	17	44.8557	-122.647
3	9	18	44.6264	-122.979
3	9	19	44.3981	-123.313
3	9	20	44.1708	-123.649
3	9	21	43.9445	-123.989
3	9	22	43.7194	-124.33
3	9	23	43.4954	-124.675
3	9	24	43.2725	-125.022
3	9	25	43.0508	-125.372
3	9	26	42.8303	-125.725
3	9	27	42.6111	-126.08
3	9	28	42.3931	-126.438
3	9	29	42.1765	-126.799
3	9	30	41.9611	-127.162
3	9	31	41.7471	-127.528
3	10	0	49.0971	-117.728
3	10	1	48.8562	-118.017
3	10	2	48.6157	-118.308
3	10	3	48.3758	-118.602
3	10	4	48.1364	-118.897
3	10	5	47.8976	-119.196
3	10	6	47.6594	-119.497
3	10	7	47.4219	-119.8
3	10	8	47.1851	-120.106
3	10	9	46.9489	-120.414
3	10	10	46.7135	-120.725
3	10	11	46.4789	-121.038
3	10	12	46.245	-121.354
3	10	13	46.012	-121.673
3	10	14	45.7798	-121.994
3	10	15	45.5485	-122.317
3	10	16	45.3182	-122.643
3	10	17	45.0887	-122.972
3	10	18	44.8603	-123.303
3	10	19	44.6328	-123.637
3	10	20	44.4064	-123.974
3	10	21	44.181	-124.313
3	10	22	43.9567	-124.655
3	10	23	43.7336	-124.999
3	10	24	43.5116	-125.346
3	10	25	43.2908	-125.696
3	10	26	43.0712	-126.048
3	10	27	42.8528	-126.403
3	10	28	42.6357	-126.761
3	10	29	42.4199	-127.121
3	10	30	42.2054	-127.484
3	10	31	41.9923	-127.85
3	11	0	49.3164	-118.047
3	11	1	49.0763	-118.336
3	11	2	48.8367	-118.627
3	11	3	48.5976	-118.921
3	11	4	48.3591	-119.217
3	11	5	48.1212	-119.516
3	11	6	47.8839	-119.817
3	11	7	47.6472	-120.121
3	11	8	47.4112	-120.427
3	11	9	47.1759	-120.735
3	11	10	46.9414	-121.046
3	11	11	46.7076	-121.36
3	11	12	46.4747	-121.676
3	11	13	46.2425	-121.994
3	11	14	46.0112	-122.315
3	11	15	45.7808	-122.639
3	11	16	45.5513	-122.965
3	11	17	45.3227	-123.294
3	11	18	45.0951	-123.625
3	11	19	44.8685	-123.959
3	11	20	44.643	-124.295
3	11	21	44.4185	-124.634
3	11	22	44.1951	-124.976
3	11	23	43.9728	-125.32
3	11	24	43.7517	-125.667
3	11	25	43.5317	-126.016
3	11	26	43.313	-126.368
3	11	27	43.0955	-126.723
3	11	28	42.8792	-127.08
3	11	29	42.6643	-127.44
3	11	30	42.4506	-127.803
3	11	31	42.2384	-128.168
3	12	0	49.5366	-118.363
3	12	1	49.2973	-118.652
3	12	2	49.0586	-118.944
3	12	3	48.8204	-119.238
3	12	4	48.5827	-119.535
3	12	5	48.3457	-119.834
3	12	6	48.1092	-120.135
3	12	7	47.8735	-120.439
3	12	8	47.6383	-120.745
3	12	9	47.4039	-121.054
3	12	10	47.1703	-121.365
3	12	11	46.9374	-121.679
3	12	12	46.7053	-121.995
3	12	13	46.474	-122.314
3	12	14	46.2436	-122.635
3	12	15	46.014	-122.959
3	12	16	45.7854	-123.285
3	12	17	45.5577	-123.613
3	12	18	45.331	-123.945
3	12	19	45.1053	-124.278
3	12	20	44.8806	-124.615
3	12	21	44.657	-124.953
3	12	22	44.4344	-125.295
3	12	23	44.213	-125.639
3	12	24	43.9927	-125.985
3	12	25	43.7736	-126.334
3	12	26	43.5558	-126.686
3	12	27	43.3391	-127.04
3	12	28	43.1237	-127.397
3	12	29	42.9096	-127.757
3	12	30	42.6968	-128.119
3	12	31	42.4854	-128.483
3	13	0	49.7577	-118.677
3	13	1	49.5193	-118.967
3	13	2	49.2814	-119.259
3	13	3	49.0441	-119.554
3	13	4	48.8073	-119.851
3	13	5	48.5711	-120.15
3	13	6	48.3356	-120.451
3	13	7	48.1006	-120.755
3	13	8	47.8664	-121.062
3	13	9	47.6329	-121.371
3	13	10	47.4001	-121.682
3	13	11	47.1681	-121.996
3	13	12	46.9368	-122.312
3	13	13	46.7064	-122.631
3	13	14	46.4769	-122.952
3	13	15	46.2482	-123.276
3	13	16	46.0204	-123.602
3	13	17	45.7936	-123.93
3	13	18	45.5678	-124.261
3	13	19	45.3429	-124.595
3	13	20	45.1191	-124.931
3	13	21	44.8964	-125.27
3	13	22	44.6747	-125.611
3	13	23	44.4541	-125.955
3	13	24	44.2347	-126.301
3	13	25	44.0165	-126.65
3	13	26	43.7995	-127.001
3	13	27	43.5837	-127.355
3	13	28	43.3692	-127.711
3	13	29	43.1559	-128.07
3	13	30	42.944	-128.432
3	13	31	42.7334	-128.796
3	14	0	49.9797	-118.989
3	14	1	49.7422	-119.28
3	14	2	49.5052	-119.572
3	14	3	49.2687	-119.867
3	14	4	49.0328	-120.164
3	14	5	48.7975	-120.463
3	14	6	48.5628	-120.765
3	14	7	48.3287	-121.07
3	14	8	48.0954	-121.376
3	14	9	47.8627	-121.685
3	14	10	47.6308	-121.997
3	14	11	47.3997	-122.311
3	14	12	47.1693	-122.627
3	14	13	46.9398	-122.945
3	14	14	46.7111	-123.267
3	14	15	46.4833	-123.59
3	14	16	46.2564	-123.916
3	14	17	46.0305	-124.245
3	14	18	45.8055	-124.576
3	14	19	45.5815	-124.909
3	14	20	45.3586	-125.245
3	14	21	45.1367	-125.584
3	14	22	44.9159	-125.925
3	14	23	44.6962	-126.268
3	14	24	44.4777	-126.614
3	14	25	44.2603	-126.962
3	14	26	44.0441	-127.313
3	14	27	43.8292	-127.667
3	14	28	43.6155	-128.023
3	14	29	43.4031	-128.381
3	14	30	43.192	-128.742
3	14	31	42.9823	-129.105
3	15	0	50.2026	-119.3
3	15	1	49.9659	-119.59
3	15	2	49.7298	-119.883
3	15	3	49.4942	-120.178
3	15	4	49.2592	-120.475
3	15	5	49.0247	-120.775
3	15	6	48.7909	-121.077
3	15	7	48.5577	-121.382
3	15	8	48.3252	-121.688
3	15	9	48.0935	-121.997
3	15	10	47.8624	-122.309
3	15	11	47.6321	-122.623
3	15	12	47.4027	-122.939
3	15	13	47.174	-123.258
3	15	14	46.9462	-123.579
3	15	15	46.7193	-123.903
3	15	16	46.4933	-124.228
3	15	17	46.2682	-124.557
3	15	18	46.0441	-124.888
3	15	19	45.821	-125.221
3	15	20	45.5989	-125.557
3	15	21	45.3779	-125.895
3	15	22	45.158	-126.236
3	15	23	44.9392	-126.579
3	15	24	44.7215	-126.924
3	15	25	44.505	-127.272
3	15	26	44.2896	-127.623
3	15	27	44.0756	-127.976
3	15	28	43.8627	-128.331
3	15	29	43.6512	-128.689
3	15	30	43.4409	-129.049
3	15	31	43.232	-129.412
3	16	0	50.4263	-119.608
3	16	1	50.1905	-119.899
3	16	2	49.9552	-120.192
3	16	3	49.7205	-120.487
3	16	4	49.4864	-120.785
3	16	5	49.2528	-121.085
3	16	6	49.0199	-121.387
3	16	7	48.7876	-121.691
3	16	8	48.556	-121.998
3	16	9	48.325	-122.307
3	16	10	48.0949	-122.619
3	16	11	47.8655	-122.933
3	16	12	47.6369	-123.249
3	16	13	47.4091	-123.568
3	16	14	47.1822	-123.889
3	16	15	46.9561	-124.212
3	16	16	46.731	-124.538
3	16	17	46.5068	-124.867
3	16	18	46.2836	-125.197
3	16	19	46.0613	-125.53
3	16	20	45.8401	-125.866
3	16	21	45.62	-126.204
3	16	22	45.4009	-126.544
3	16	23	45.1829	-126.887
3	16	24	44.9661	-127.232
3	16	25	44.7505	-127.58
3	16	26	44.536	-127.93
3	16	27	44.3228	-128.282
3	16	28	44.1108	-128.637
3	16	29	43.9001	-128.994
3	16	30	43.6907	-129.354
3	16	31	43.4826	-129.716
3	17	0	50.6508	-119.914
3	17	1	50.4159	-120.205
3	17	2	50.1815	-120.499
3	17	3	49.9477	-120.794
3	17	4	49.7144	-121.092
3	17	5	49.4817	-121.392
3	17	6	49.2496	-121.694
3	17	7	49.0182	-121.999
3	17	8	48.7875	-122.306
3	17	9	48.5575	-122.615
3	17	10	48.3282	-122.927
3	17	11	48.0997	-123.241
3	17	12	47.8719	-123.557
3	17	13	47.645	-123.876
3	17	14	47.419	-124.197
3	17	15	47.1938	-124.52
3	17	16	46.9696	-124.846
3	17	17	46.7462	-125.174
3	17	18	46.5239	-125.504
3	17	19	46.3025	-125.837
3	17	20	46.0822	-126.172
3	17	21	45.8629	-126.51
3	17	22	45.6447	-126.85
3	17	23	45.4276	-127.192
3	17	24	45.2116	-127.537
3	17	25	44.9968	-127.884
3	17	26	44.7832	-128.234
3	17	27	44.5708	-128.586
3	17	28	44.3597	-128.94
3	17	29	44.1498	-129.297
3	17	30	43.9412	-129.656
3	17	31	43.734	-130.017
3	18	0	50.8761	-120.219
3	18	1	50.6421	-120.51
3	18	2	50.4086	-120.803
3	18	3	50.1756	-121.099
3	18	4	49.9432	-121.397
3	18	5	49.7114	-121.697
3	18	6	49.4802	-122
3	18	7	49.2497	-122.304
3	18	8	49.0198	-122.611
3	18	9	48.7907	-122.921
3	18	10	48.5623	-123.232
3	18	11	48.3347	-123.546
3	18	12	48.1078	-123.862
3	18	13	47.8818	-124.181
3	18	14	47.6566	-124.502
3	18	15	47.4323	-124.825
3	18	16	47.2089	-125.151
3	18	17	46.9865	-125.478
3	18	18	46.765	-125.809
3	18	19	46.5445	-126.141
3	18	20	46.325	-126.476
3	18	21	46.1066	-126.814
3	18	22	45.8892	-127.153
3	18	23	45.673	-127.495
3	18	24	45.4579	-127.84
3	18	25	45.2439	-128.186
3	18	26	45.0312	-128.535
3	18	27	44.8196	-128.887
3	18	28	44.6093	-129.241
3	18	29	44.4003	-129.597
3	18	30	44.1926	-129.955
3	18	31	43.9861	-130.316
3	19	0	51.1022	-120.521
3	19	1	50.8691	-120.813
3	19	2	50.6364	-121.106
3	19	3	50.4043	-121.402
3	19	4	50.1728	-121.7
3	19	5	49.9419	-122
3	19	6	49.7116	-122.303
3	19	7	49.4819	-122.608
3	19	8	49.253	-122.915
3	19	9	49.0247	-123.224
3	19	10	48.7972	-123.536
3	19	11	48.5704	-123.849
3	19	12	48.3444	-124.166
3	19	13	48.1193	-124.484
3	19	14	47.895	-124.805
3	19	15	47.6716	-125.128
3	19	16	47.4491	-125.453
3	19	17	47.2275	-125.781
3	19	18	47.0069	-126.111
3	19	19	46.7872	-126.443
3	19	20	46.5686	-126.778
3	19	21	46.3511	-127.115
3	19	22	46.1346	-127.454
3	19	23	45.9192	-127.796
3	19	24	45.7049	-128.139
3	19	25	45.4918	-128.486
3	19	26	45.2799	-128.834
3	19	27	45.0692	-129.185
3	19	28	44.8597	-129.538
3	19	29	44.6515	-129.894
3	19	30	44.4446	-130.252
3	19	31	44.239	-130.612
3	20	0	51.329	-120.822
3	20	1	51.0968	-121.113
3	20	2	50.865	-121.407
3	20	3	50.6338	-121.703
3	20	4	50.4032	-122.001
3	20	5	50.1731	-122.301
3	20	6	49.9437	-122.604
3	20	7	49.7149	-122.909
3	20	8	49.4868	-123.216
3	20	9	49.2595	-123.525
3	20	10	49.0328	-123.837
3	20	11	48.8069	-124.15
3	20	12	48.5818	-124.466
3	20	13	48.3576	-124.785
3	20	14	48.1341	-125.105
3	20	15	47.9116	-125.428
3	20	16	47.6899	-125.753
3	20	17	47.4692	-126.081
3	20	18	47.2495	-126.41
3	20	19	47.0307	-126.742
3	20	20	46.813	-127.077
3	20	21	46.5963	-127.413
3	20	22	46.3806	-127.752
3	20	23	46.1661	-128.093
3	20	24	45.9527	-128.437
3	20	25	45.7404	-128.782
3	20	26	45.5294	-129.13
3	20	27	45.3195	-129.481
3	20	28	45.1109	-129.833
3	20	29	44.9035	-130.188
3	20	30	44.6974	-130.545
3	20	31	44.4926	-130.905
3	21	0	51.5565	-121.12
3	21	1	51.3252	-121.412
3	21	2	51.0943	-121.706
3	21	3	50.864	-122.002
3	21	4	50.6342	-122.3
3	21	5	50.4051	-122.6
3	21	6	50.1765	-122.903
3	21	7	49.9486	-123.208
3	21	8	49.7214	-123.515
3	21	9	49.4949	-123.824
3	21	10	49.2692	-124.135
3	21	11	49.0442	-124.449
3	21	12	48.8199	-124.765
3	21	13	48.5965	-125.083
3	21	14	48.374	-125.404
3	21	15	48.1523	-125.726
3	21	16	47.9316	-126.051
3	21	17	47.7117	-126.378
3	21	18	47.4928	-126.708
3	21	19	47.2749	-127.039
3	21	20	47.058	-127.373
3	21	21	46.8422	-127.709
3	21	22	46.6274	-128.048
3	21	23	46.4137	-128.389
3	21	24	46.2012	-128.732
3	21	25	45.9898	-129.077
3	21	26	45.7795	-129.424
3	21	27	45.5705	-129.774
3	21	28	45.3627	-130.126
3	21	29	45.1561	-130.48
3	21	30	44.9509	-130.836
3	21	31	44.7469	-131.195
3	22	0	51.7847	-121.417
3	22	1	51.5542	-121.708
3	22	2	51.3243	-122.002
3	22	3	51.0948	-122.298
3	22	4	50.866	-122.597
3	22	5	50.6377	-122.897
3	22	6	50.41	-123.2
3	22	7	50.183	-123.505
3	22	8	49.9567	-123.812
3	22	9	49.7311	-124.121
3	22	10	49.5062	-124.432
3	22	11	49.2821	-124.746
3	22	12	49.0587	-125.061
3	22	13	48.8362	-125.379
3	22	14	48.6146	-125.7
3	22	15	48.3938	-126.022
3	22	16	48.1738	-126.347
3	22	17	47.9549	-126.673
3	22	18	47.7369	-127.003
3	22	19	47.5198	-127.334
3	22	20	47.3038	-127.667
3	22	21	47.0888	-128.003
3	22	22	46.8749	-128.341
3	22	23	46.662	-128.681
3	22	24	46.4503	-129.024
3	22	25	46.2398	-129.368
3	22	26	46.0304	-129.715
3	22	27	45.8222	-130.064
3	22	28	45.6152	-130.416
3	22	29	45.4095	-130.769
3	22	30	45.205	-131.125
3	22	31	45.0019	-131.483
3	23	0	52.0136	-121.711
3	23	1	51.784	-122.003
3	23	2	51.5549	-122.297
3	23	3	51.3263	-122.593
3	23	4	51.0984	-122.892
3	23	5	50.871	-123.192
3	23	6	50.6442	-123.495
3	23	7	50.4181	-123.799
3	23	8	50.1927	-124.106
3	23	9	49.9679	-124.415
3	23	10	49.7439	-124.726
3	23	11	49.5207	-125.04
3	23	12	49.2982	-125.355
3	23	13	49.0766	-125.673
3	23	14	48.8558	-125.993
3	23	15	48.6358	-126.315
