*Tele	EF	EB	theta	phi
6	15	5	56.37	-145.582
6	15	6	56.2504	-145.969
6	15	7	56.1319	-146.358
6	15	8	56.0144	-146.747
6	15	9	55.8982	-147.139
6	15	10	55.783	-147.531
6	15	11	55.6691	-147.925
6	15	12	55.5564	-148.32
6	15	13	55.4448	-148.717
6	15	14	55.3346	-149.114
6	15	15	55.2255	-149.513
6	15	16	55.1178	-149.913
6	15	17	55.0113	-150.315
6	15	18	54.9062	-150.717
6	15	19	54.8024	-151.12
6	15	20	54.6999	-151.524
6	15	21	54.5988	-151.93
6	15	22	54.499	-152.336
6	15	23	54.4007	-152.743
6	15	24	54.3037	-153.151
6	15	25	54.2081	-153.56
6	15	26	54.114	-153.97
6	15	27	54.0214	-154.38
6	15	28	53.9301	-154.792
6	15	29	53.8404	-155.203
6	15	30	53.7521	-155.616
6	15	31	53.6653	-156.029
6	16	0	56.6648	-143.518
6	16	1	56.5393	-143.899
6	16	2	56.4148	-144.281
6	16	3	56.2913	-144.664
6	16	4	56.1689	-145.05
6	16	5	56.0475	-145.436
6	16	6	55.9273	-145.825
6	16	7	55.8081	-146.214
6	16	8	55.6901	-146.605
6	16	9	55.5733	-146.998
6	16	10	55.4576	-147.392
6	16	11	55.3431	-147.787
6	16	12	55.2298	-148.184
6	16	13	55.1178	-148.581
6	16	14	55.007	-148.98
6	16	15	54.8975	-149.381
6	16	16	54.7893	-149.782
6	16	17	54.6823	-150.185
6	16	18	54.5768	-150.589
6	16	19	54.4725	-150.993
6	16	20	54.3696	-151.399
6	16	21	54.2681	-151.806
6	16	22	54.1679	-152.214
6	16	23	54.0692	-152.623
6	16	24	53.9719	-153.032
6	16	25	53.876	-153.443
6	16	26	53.7816	-153.854
6	16	27	53.6886	-154.266
6	16	28	53.5971	-154.679
6	16	29	53.5071	-155.093
6	16	30	53.4185	-155.507
6	16	31	53.3315	-155.922
6	17	0	56.3457	-143.366
6	17	1	56.2195	-143.747
6	17	2	56.0944	-144.131
6	17	3	55.9702	-144.515
6	17	4	55.8472	-144.902
6	17	5	55.7252	-145.29
6	17	6	55.6043	-145.679
6	17	7	55.4846	-146.07
6	17	8	55.366	-146.462
6	17	9	55.2485	-146.856
6	17	10	55.1323	-147.251
6	17	11	55.0172	-147.648
6	17	12	54.9034	-148.046
6	17	13	54.7909	-148.445
6	17	14	54.6796	-148.845
6	17	15	54.5696	-149.247
6	17	16	54.4609	-149.65
6	17	17	54.3535	-150.054
6	17	18	54.2474	-150.459
6	17	19	54.1427	-150.866
6	17	20	54.0394	-151.273
6	17	21	53.9375	-151.681
6	17	22	53.837	-152.091
6	17	23	53.7379	-152.501
6	17	24	53.6402	-152.912
6	17	25	53.544	-153.325
6	17	26	53.4492	-153.738
6	17	27	53.3559	-154.151
6	17	28	53.2641	-154.566
6	17	29	53.1738	-154.981
6	17	30	53.0851	-155.397
6	17	31	52.9978	-155.813
6	18	0	56.0268	-143.212
6	18	1	55.9	-143.595
6	18	2	55.7741	-143.979
6	18	3	55.6494	-144.365
6	18	4	55.5256	-144.753
6	18	5	55.403	-145.142
6	18	6	55.2815	-145.532
6	18	7	55.1612	-145.924
6	18	8	55.042	-146.318
6	18	9	54.924	-146.713
6	18	10	54.8072	-147.11
6	18	11	54.6916	-147.508
6	18	12	54.5772	-147.907
6	18	13	54.4641	-148.307
6	18	14	54.3523	-148.709
6	18	15	54.2418	-149.112
6	18	16	54.1326	-149.517
6	18	17	54.0248	-149.922
6	18	18	53.9183	-150.329
6	18	19	53.8131	-150.737
6	18	20	53.7094	-151.146
6	18	21	53.6071	-151.556
6	18	22	53.5061	-151.967
6	18	23	53.4067	-152.379
6	18	24	53.3086	-152.792
6	18	25	53.2121	-153.205
6	18	26	53.117	-153.62
6	18	27	53.0234	-154.035
6	18	28	52.9313	-154.452
6	18	29	52.8407	-154.868
6	18	30	52.7517	-155.286
6	18	31	52.6642	-155.704
6	19	0	55.7082	-143.057
6	19	1	55.5806	-143.441
6	19	2	55.4541	-143.827
6	19	3	55.3287	-144.214
6	19	4	55.2043	-144.602
6	19	5	55.0811	-144.993
6	19	6	54.959	-145.385
6	19	7	54.838	-145.778
6	19	8	54.7182	-146.173
6	19	9	54.5996	-146.569
6	19	10	54.4822	-146.967
6	19	11	54.3661	-147.366
6	19	12	54.2512	-147.767
6	19	13	54.1376	-148.169
6	19	14	54.0252	-148.572
6	19	15	53.9142	-148.977
6	19	16	53.8046	-149.382
6	19	17	53.6962	-149.789
6	19	18	53.5893	-150.198
6	19	19	53.4837	-150.607
6	19	20	53.3795	-151.017
6	19	21	53.2768	-151.429
6	19	22	53.1755	-151.841
6	19	23	53.0756	-152.255
6	19	24	52.9772	-152.67
6	19	25	52.8803	-153.085
6	19	26	52.7849	-153.501
6	19	27	52.691	-153.918
6	19	28	52.5986	-154.336
6	19	29	52.5078	-154.755
6	19	30	52.4185	-155.174
6	19	31	52.3307	-155.594
6	20	0	55.3898	-142.902
6	20	1	55.2615	-143.286
6	20	2	55.1344	-143.673
6	20	3	55.0083	-144.061
6	20	4	54.8833	-144.451
6	20	5	54.7594	-144.843
6	20	6	54.6366	-145.236
6	20	7	54.5151	-145.63
6	20	8	54.3947	-146.026
6	20	9	54.2755	-146.424
6	20	10	54.1575	-146.823
6	20	11	54.0408	-147.224
6	20	12	53.9254	-147.626
6	20	13	53.8112	-148.029
6	20	14	53.6984	-148.434
6	20	15	53.5869	-148.84
6	20	16	53.4767	-149.247
6	20	17	53.3679	-149.655
6	20	18	53.2605	-150.065
6	20	19	53.1545	-150.476
6	20	20	53.0499	-150.888
6	20	21	52.9467	-151.301
6	20	22	52.845	-151.715
6	20	23	52.7448	-152.13
6	20	24	52.646	-152.546
6	20	25	52.5488	-152.964
6	20	26	52.453	-153.381
6	20	27	52.3588	-153.8
6	20	28	52.2661	-154.22
6	20	29	52.175	-154.64
6	20	30	52.0854	-155.061
6	20	31	51.9974	-155.483
6	21	0	55.0717	-142.745
6	21	1	54.9427	-143.13
6	21	2	54.8149	-143.518
6	21	3	54.6881	-143.907
6	21	4	54.5625	-144.299
6	21	5	54.4379	-144.691
6	21	6	54.3146	-145.085
6	21	7	54.1924	-145.481
6	21	8	54.0714	-145.879
6	21	9	53.9516	-146.278
6	21	10	53.8331	-146.678
6	21	11	53.7158	-147.08
6	21	12	53.5998	-147.483
6	21	13	53.4851	-147.888
6	21	14	53.3718	-148.294
6	21	15	53.2598	-148.701
6	21	16	53.1491	-149.11
6	21	17	53.0398	-149.52
6	21	18	52.9319	-149.931
6	21	19	52.8255	-150.344
6	21	20	52.7205	-150.757
6	21	21	52.6169	-151.172
6	21	22	52.5148	-151.588
6	21	23	52.4141	-152.005
6	21	24	52.315	-152.422
6	21	25	52.2174	-152.841
6	21	26	52.1213	-153.261
6	21	27	52.0268	-153.681
6	21	28	51.9338	-154.103
6	21	29	51.8424	-154.525
6	21	30	51.7525	-154.948
6	21	31	51.6643	-155.371
6	22	0	54.7538	-142.586
6	22	1	54.6242	-142.973
6	22	2	54.4957	-143.362
6	22	3	54.3683	-143.753
6	22	4	54.242	-144.145
6	22	5	54.1168	-144.539
6	22	6	53.9928	-144.934
6	22	7	53.87	-145.331
6	22	8	53.7484	-145.73
6	22	9	53.628	-146.13
6	22	10	53.5089	-146.532
6	22	11	53.3911	-146.935
6	22	12	53.2745	-147.34
6	22	13	53.1593	-147.746
6	22	14	53.0454	-148.153
6	22	15	52.9329	-148.562
6	22	16	52.8217	-148.972
6	22	17	52.712	-149.384
6	22	18	52.6036	-149.797
6	22	19	52.4967	-150.211
6	22	20	52.3913	-150.626
6	22	21	52.2873	-151.042
6	22	22	52.1848	-151.459
6	22	23	52.0838	-151.878
6	22	24	51.9843	-152.297
6	22	25	51.8863	-152.718
6	22	26	51.7899	-153.139
6	22	27	51.695	-153.561
6	22	28	51.6017	-153.984
6	22	29	51.51	-154.408
6	22	30	51.4199	-154.833
6	22	31	51.3314	-155.258
6	23	0	54.4364	-142.427
6	23	1	54.3061	-142.815
6	23	2	54.1769	-143.205
6	23	3	54.0488	-143.597
6	23	4	53.9218	-143.99
6	23	5	53.796	-144.385
6	23	6	53.6714	-144.782
6	23	7	53.5479	-145.18
6	23	8	53.4257	-145.58
6	23	9	53.3048	-145.981
6	23	10	53.1851	-146.385
6	23	11	53.0667	-146.789
6	23	12	52.9496	-147.195
6	23	13	52.8338	-147.603
6	23	14	52.7194	-148.012
6	23	15	52.6063	-148.422
6	23	16	52.4947	-148.834
6	23	17	52.3845	-149.247
6	23	18	52.2756	-149.661
6	23	19	52.1683	-150.076
6	23	20	52.0624	-150.493
6	23	21	51.958	-150.911
6	23	22	51.855	-151.33
6	23	23	51.7536	-151.75
6	23	24	51.6538	-152.171
6	23	25	51.5554	-152.593
6	23	26	51.4587	-153.016
6	23	27	51.3635	-153.44
6	23	28	51.2699	-153.865
6	23	29	51.1779	-154.29
6	23	30	51.0875	-154.717
6	23	31	50.9987	-155.144
6	24	0	54.1192	-142.266
6	24	1	53.9883	-142.656
6	24	2	53.8584	-143.047
6	24	3	53.7296	-143.439
6	24	4	53.602	-143.834
6	24	5	53.4755	-144.23
6	24	6	53.3503	-144.628
6	24	7	53.2262	-145.028
6	24	8	53.1034	-145.429
6	24	9	52.9818	-145.832
6	24	10	52.8615	-146.236
6	24	11	52.7426	-146.642
6	24	12	52.6249	-147.049
6	24	13	52.5086	-147.458
6	24	14	52.3937	-147.869
6	24	15	52.2801	-148.28
6	24	16	52.168	-148.694
6	24	17	52.0572	-149.108
6	24	18	51.9479	-149.524
6	24	19	51.8401	-149.941
6	24	20	51.7338	-150.359
6	24	21	51.6289	-150.779
6	24	22	51.5256	-151.199
6	24	23	51.4238	-151.621
6	24	24	51.3236	-152.044
6	24	25	51.2249	-152.467
6	24	26	51.1277	-152.892
6	24	27	51.0322	-153.318
6	24	28	50.9383	-153.744
6	24	29	50.846	-154.172
6	24	30	50.7553	-154.6
6	24	31	50.6663	-155.029
6	25	0	53.8025	-142.105
6	25	1	53.6708	-142.495
6	25	2	53.5403	-142.887
6	25	3	53.4108	-143.281
6	25	4	53.2825	-143.677
6	25	5	53.1554	-144.074
6	25	6	53.0295	-144.473
6	25	7	52.9048	-144.874
6	25	8	52.7814	-145.276
6	25	9	52.6593	-145.681
6	25	10	52.5384	-146.086
6	25	11	52.4188	-146.494
6	25	12	52.3006	-146.902
6	25	13	52.1838	-147.313
6	25	14	52.0683	-147.724
6	25	15	51.9542	-148.138
6	25	16	51.8416	-148.552
6	25	17	51.7303	-148.968
6	25	18	51.6206	-149.386
6	25	19	51.5123	-149.804
6	25	20	51.4055	-150.224
6	25	21	51.3002	-150.645
6	25	22	51.1965	-151.067
6	25	23	51.0943	-151.491
6	25	24	50.9937	-151.915
6	25	25	50.8946	-152.341
6	25	26	50.7971	-152.767
6	25	27	50.7013	-153.194
6	25	28	50.6071	-153.623
6	25	29	50.5145	-154.052
6	25	30	50.4235	-154.482
6	25	31	50.3342	-154.913
6	26	0	53.4862	-141.942
6	26	1	53.3538	-142.333
6	26	2	53.2225	-142.726
6	26	3	53.0924	-143.121
6	26	4	52.9635	-143.518
6	26	5	52.8357	-143.917
6	26	6	52.7092	-144.317
6	26	7	52.5839	-144.719
6	26	8	52.4598	-145.123
6	26	9	52.3371	-145.528
6	26	10	52.2156	-145.935
6	26	11	52.0955	-146.344
6	26	12	51.9767	-146.754
6	26	13	51.8593	-147.166
6	26	14	51.7433	-147.579
6	26	15	51.6287	-147.994
6	26	16	51.5155	-148.41
6	26	17	51.4038	-148.827
6	26	18	51.2936	-149.246
6	26	19	51.1848	-149.666
6	26	20	51.0776	-150.088
6	26	21	50.9719	-150.511
6	26	22	50.8677	-150.934
6	26	23	50.7651	-151.359
6	26	24	50.6641	-151.785
6	26	25	50.5647	-152.213
6	26	26	50.4669	-152.641
6	26	27	50.3707	-153.07
6	26	28	50.2761	-153.5
6	26	29	50.1832	-153.931
6	26	30	50.092	-154.363
6	26	31	50.0024	-154.796
6	27	0	53.1703	-141.777
6	27	1	53.0372	-142.17
6	27	2	52.9053	-142.564
6	27	3	52.7745	-142.96
6	27	4	52.6449	-143.358
6	27	5	52.5165	-143.758
6	27	6	52.3893	-144.16
6	27	7	52.2634	-144.563
6	27	8	52.1387	-144.968
6	27	9	52.0153	-145.375
6	27	10	51.8933	-145.783
6	27	11	51.7726	-146.193
6	27	12	51.6532	-146.605
6	27	13	51.5353	-147.018
6	27	14	51.4187	-147.433
6	27	15	51.3036	-147.849
6	27	16	51.1899	-148.266
6	27	17	51.0777	-148.685
6	27	18	50.967	-149.106
6	27	19	50.8578	-149.527
6	27	20	50.7501	-149.951
6	27	21	50.644	-150.375
6	27	22	50.5394	-150.8
6	27	23	50.4364	-151.227
6	27	24	50.335	-151.655
6	27	25	50.2352	-152.084
6	27	26	50.137	-152.514
6	27	27	50.0405	-152.945
6	27	28	49.9456	-153.376
6	27	29	49.8524	-153.809
6	27	30	49.7608	-154.243
6	27	31	49.671	-154.677
6	28	0	52.8549	-141.612
6	28	1	52.7211	-142.005
6	28	2	52.5885	-142.401
6	28	3	52.457	-142.798
6	28	4	52.3267	-143.197
6	28	5	52.1977	-143.598
6	28	6	52.0698	-144.001
6	28	7	51.9433	-144.406
6	28	8	51.818	-144.812
6	28	9	51.694	-145.22
6	28	10	51.5714	-145.63
6	28	11	51.4501	-146.041
6	28	12	51.3302	-146.454
6	28	13	51.2117	-146.869
6	28	14	51.0946	-147.285
6	28	15	50.9789	-147.702
6	28	16	50.8647	-148.122
6	28	17	50.752	-148.542
6	28	18	50.6408	-148.964
6	28	19	50.5311	-149.387
6	28	20	50.423	-149.812
6	28	21	50.3164	-150.238
6	28	22	50.2114	-150.665
6	28	23	50.108	-151.093
6	28	24	50.0062	-151.523
6	28	25	49.906	-151.953
6	28	26	49.8075	-152.385
6	28	27	49.7106	-152.818
6	28	28	49.6154	-153.252
6	28	29	49.5219	-153.686
6	28	30	49.4301	-154.122
6	28	31	49.34	-154.558
6	29	0	52.5399	-141.445
6	29	1	52.4055	-141.84
6	29	2	52.2721	-142.236
6	29	3	52.14	-142.635
6	29	4	52.0091	-143.035
6	29	5	51.8793	-143.437
6	29	6	51.7509	-143.841
6	29	7	51.6237	-144.247
6	29	8	51.4978	-144.655
6	29	9	51.3732	-145.064
6	29	10	51.2499	-145.475
6	29	11	51.1281	-145.888
6	29	12	51.0076	-146.302
6	29	13	50.8885	-146.718
6	29	14	50.7709	-147.136
6	29	15	50.6547	-147.555
6	29	16	50.54	-147.976
6	29	17	50.4268	-148.398
6	29	18	50.3151	-148.821
6	29	19	50.2049	-149.246
6	29	20	50.0963	-149.672
6	29	21	49.9893	-150.1
6	29	22	49.8839	-150.529
6	29	23	49.78	-150.959
6	29	24	49.6778	-151.39
6	29	25	49.5773	-151.822
6	29	26	49.4784	-152.256
6	29	27	49.3812	-152.69
6	29	28	49.2856	-153.126
6	29	29	49.1918	-153.562
6	29	30	49.0997	-153.999
6	29	31	49.0093	-154.438
6	30	0	52.2255	-141.277
6	30	1	52.0903	-141.673
6	30	2	51.9563	-142.071
6	30	3	51.8235	-142.47
6	30	4	51.6919	-142.872
6	30	5	51.5615	-143.275
6	30	6	51.4324	-143.68
6	30	7	51.3046	-144.087
6	30	8	51.178	-144.496
6	30	9	51.0528	-144.907
6	30	10	50.929	-145.319
6	30	11	50.8065	-145.733
6	30	12	50.6855	-146.149
6	30	13	50.5658	-146.567
6	30	14	50.4477	-146.986
6	30	15	50.3309	-147.406
6	30	16	50.2157	-147.828
6	30	17	50.102	-148.252
6	30	18	49.9898	-148.677
6	30	19	49.8792	-149.103
6	30	20	49.7701	-149.531
6	30	21	49.6626	-149.96
6	30	22	49.5568	-150.391
6	30	23	49.4525	-150.823
6	30	24	49.3499	-151.256
6	30	25	49.249	-151.69
6	30	26	49.1497	-152.125
6	30	27	49.0522	-152.561
6	30	28	48.9563	-152.998
6	30	29	48.8621	-153.437
6	30	30	48.7697	-153.876
6	30	31	48.6791	-154.316
6	31	0	51.9116	-141.108
6	31	1	51.7758	-141.505
6	31	2	51.6411	-141.904
6	31	3	51.5076	-142.304
6	31	4	51.3753	-142.707
6	31	5	51.2442	-143.112
6	31	6	51.1144	-143.518
6	31	7	50.986	-143.926
6	31	8	50.8588	-144.337
6	31	9	50.733	-144.748
6	31	10	50.6086	-145.162
6	31	11	50.4855	-145.578
6	31	12	50.3639	-145.995
6	31	13	50.2437	-146.414
6	31	14	50.125	-146.834
6	31	15	50.0077	-147.256
6	31	16	49.892	-147.68
6	31	17	49.7777	-148.105
6	31	18	49.665	-148.532
6	31	19	49.5539	-148.96
6	31	20	49.4444	-149.389
6	31	21	49.3365	-149.82
6	31	22	49.2302	-150.252
6	31	23	49.1255	-150.686
6	31	24	49.0225	-151.12
6	31	25	48.9212	-151.556
6	31	26	48.8216	-151.993
6	31	27	48.7236	-152.431
6	31	28	48.6274	-152.87
6	31	29	48.533	-153.31
6	31	30	48.4402	-153.751
6	31	31	48.3493	-154.193
7	0	0	67.2446	-132.328
7	0	1	67.0894	-132.655
7	0	2	66.9347	-132.982
7	0	3	66.7805	-133.311
7	0	4	66.6268	-133.641
7	0	5	66.4737	-133.972
7	0	6	66.3211	-134.304
7	0	7	66.1691	-134.637
7	0	8	66.0176	-134.971
7	0	9	65.8668	-135.306
7	0	10	65.7166	-135.643
7	0	11	65.5671	-135.98
7	0	12	65.4183	-136.318
7	0	13	65.2701	-136.657
7	0	14	65.1226	-136.997
7	0	15	64.9759	-137.338
7	0	16	64.8299	-137.68
7	0	17	64.6847	-138.023
7	0	18	64.5402	-138.366
7	0	19	64.3966	-138.711
7	0	20	64.2538	-139.056
7	0	21	64.1118	-139.402
7	0	22	63.9706	-139.749
7	0	23	63.8303	-140.096
7	0	24	63.6909	-140.444
7	0	25	63.5524	-140.793
7	0	26	63.4148	-141.143
7	0	27	63.2782	-141.493
7	0	28	63.1425	-141.844
7	0	29	63.0077	-142.196
7	0	30	62.8739	-142.548
7	0	31	62.7411	-142.9
7	1	0	66.9455	-132.156
7	1	1	66.7896	-132.483
7	1	2	66.6343	-132.811
7	1	3	66.4795	-133.14
7	1	4	66.3252	-133.471
7	1	5	66.1714	-133.802
7	1	6	66.0183	-134.135
7	1	7	65.8657	-134.469
7	1	8	65.7137	-134.804
7	1	9	65.5623	-135.14
7	1	10	65.4116	-135.477
7	1	11	65.2615	-135.815
7	1	12	65.1121	-136.153
7	1	13	64.9634	-136.493
7	1	14	64.8155	-136.834
7	1	15	64.6682	-137.176
7	1	16	64.5218	-137.519
7	1	17	64.376	-137.862
7	1	18	64.2311	-138.207
7	1	19	64.087	-138.552
7	1	20	63.9438	-138.898
7	1	21	63.8013	-139.245
7	1	22	63.6598	-139.593
7	1	23	63.5191	-139.941
7	1	24	63.3793	-140.291
7	1	25	63.2404	-140.641
7	1	26	63.1024	-140.991
7	1	27	62.9654	-141.343
7	1	28	62.8293	-141.695
7	1	29	62.6942	-142.047
7	1	30	62.5601	-142.4
7	1	31	62.427	-142.754
7	2	0	66.6461	-131.982
7	2	1	66.4897	-132.31
7	2	2	66.3337	-132.639
7	2	3	66.1783	-132.969
7	2	4	66.0234	-133.3
7	2	5	65.8691	-133.632
7	2	6	65.7153	-133.965
7	2	7	65.5621	-134.3
7	2	8	65.4095	-134.635
7	2	9	65.2576	-134.972
7	2	10	65.1063	-135.31
7	2	11	64.9557	-135.648
7	2	12	64.8058	-135.988
7	2	13	64.6566	-136.329
7	2	14	64.5081	-136.67
7	2	15	64.3604	-137.013
7	2	16	64.2134	-137.357
7	2	17	64.0672	-137.701
7	2	18	63.9219	-138.046
7	2	19	63.7773	-138.393
7	2	20	63.6336	-138.74
7	2	21	63.4907	-139.088
7	2	22	63.3487	-139.436
7	2	23	63.2076	-139.786
7	2	24	63.0674	-140.136
7	2	25	62.9282	-140.487
7	2	26	62.7898	-140.839
7	2	27	62.6524	-141.191
7	2	28	62.516	-141.544
7	2	29	62.3806	-141.898
7	2	30	62.2462	-142.252
7	2	31	62.1128	-142.607
7	3	0	66.3467	-131.807
7	3	1	66.1896	-132.136
7	3	2	66.0331	-132.465
7	3	3	65.877	-132.796
7	3	4	65.7215	-133.127
7	3	5	65.5666	-133.46
7	3	6	65.4122	-133.794
7	3	7	65.2584	-134.13
7	3	8	65.1053	-134.466
7	3	9	64.9528	-134.803
7	3	10	64.801	-135.142
7	3	11	64.6498	-135.481
7	3	12	64.4994	-135.822
7	3	13	64.3496	-136.163
7	3	14	64.2006	-136.506
7	3	15	64.0524	-136.849
7	3	16	63.905	-137.194
7	3	17	63.7583	-137.539
7	3	18	63.6125	-137.885
7	3	19	63.4674	-138.232
7	3	20	63.3233	-138.58
7	3	21	63.18	-138.929
7	3	22	63.0376	-139.279
7	3	23	62.896	-139.629
7	3	24	62.7554	-139.98
7	3	25	62.6158	-140.332
7	3	26	62.4771	-140.685
7	3	27	62.3393	-141.038
7	3	28	62.2026	-141.392
7	3	29	62.0668	-141.747
7	3	30	61.932	-142.102
7	3	31	61.7983	-142.458
7	4	0	66.0472	-131.632
7	4	1	65.8895	-131.961
7	4	2	65.7323	-132.291
7	4	3	65.5756	-132.622
7	4	4	65.4195	-132.954
7	4	5	65.2639	-133.288
7	4	6	65.109	-133.623
7	4	7	64.9547	-133.959
7	4	8	64.8009	-134.296
7	4	9	64.6479	-134.634
7	4	10	64.4955	-134.973
7	4	11	64.3438	-135.313
7	4	12	64.1928	-135.654
7	4	13	64.0426	-135.997
7	4	14	63.8931	-136.34
7	4	15	63.7443	-136.684
7	4	16	63.5964	-137.029
7	4	17	63.4492	-137.376
7	4	18	63.3029	-137.723
7	4	19	63.1574	-138.071
7	4	20	63.0128	-138.42
7	4	21	62.8691	-138.769
7	4	22	62.7262	-139.12
7	4	23	62.5843	-139.471
7	4	24	62.4433	-139.824
7	4	25	62.3033	-140.177
7	4	26	62.1642	-140.53
7	4	27	62.0261	-140.885
7	4	28	61.8889	-141.24
7	4	29	61.7528	-141.595
7	4	30	61.6178	-141.952
7	4	31	61.4837	-142.309
7	5	0	65.7476	-131.455
7	5	1	65.5893	-131.785
7	5	2	65.4314	-132.115
7	5	3	65.2742	-132.447
7	5	4	65.1174	-132.78
7	5	5	64.9613	-133.114
7	5	6	64.8057	-133.45
7	5	7	64.6508	-133.786
7	5	8	64.4965	-134.124
7	5	9	64.3429	-134.463
7	5	10	64.19	-134.803
7	5	11	64.0377	-135.144
7	5	12	63.8862	-135.486
7	5	13	63.7354	-135.829
7	5	14	63.5854	-136.173
7	5	15	63.4362	-136.518
7	5	16	63.2877	-136.864
7	5	17	63.1401	-137.211
7	5	18	62.9933	-137.559
7	5	19	62.8474	-137.908
7	5	20	62.7023	-138.258
7	5	21	62.5581	-138.609
7	5	22	62.4148	-138.96
7	5	23	62.2725	-139.313
7	5	24	62.1311	-139.666
7	5	25	61.9907	-140.02
7	5	26	61.8512	-140.374
7	5	27	61.7127	-140.73
7	5	28	61.5752	-141.086
7	5	29	61.4388	-141.443
7	5	30	61.3034	-141.8
7	5	31	61.169	-142.158
7	6	0	65.448	-131.278
7	6	1	65.289	-131.608
7	6	2	65.1306	-131.939
7	6	3	64.9727	-132.271
7	6	4	64.8153	-132.605
7	6	5	64.6586	-132.94
7	6	6	64.5024	-133.276
7	6	7	64.3469	-133.613
7	6	8	64.192	-133.952
7	6	9	64.0379	-134.291
7	6	10	63.8844	-134.632
7	6	11	63.7316	-134.974
7	6	12	63.5795	-135.316
7	6	13	63.4282	-135.66
7	6	14	63.2777	-136.005
7	6	15	63.1279	-136.351
7	6	16	62.979	-136.698
7	6	17	62.8309	-137.046
7	6	18	62.6836	-137.395
7	6	19	62.5372	-137.745
7	6	20	62.3917	-138.095
7	6	21	62.2471	-138.447
7	6	22	62.1034	-138.8
7	6	23	61.9606	-139.153
7	6	24	61.8188	-139.507
7	6	25	61.678	-139.862
7	6	26	61.5381	-140.218
7	6	27	61.3993	-140.574
7	6	28	61.2614	-140.931
7	6	29	61.1246	-141.289
7	6	30	60.9889	-141.648
7	6	31	60.8542	-142.007
7	7	0	65.1484	-131.099
7	7	1	64.9888	-131.43
7	7	2	64.8297	-131.762
7	7	3	64.6711	-132.095
7	7	4	64.5132	-132.429
7	7	5	64.3558	-132.764
7	7	6	64.1991	-133.101
7	7	7	64.043	-133.439
7	7	8	63.8875	-133.778
7	7	9	63.7328	-134.118
7	7	10	63.5787	-134.46
7	7	11	63.4254	-134.802
7	7	12	63.2728	-135.146
7	7	13	63.121	-135.491
7	7	14	62.9699	-135.836
7	7	15	62.8197	-136.183
7	7	16	62.6702	-136.531
7	7	17	62.5216	-136.88
7	7	18	62.3739	-137.229
7	7	19	62.227	-137.58
7	7	20	62.081	-137.932
7	7	21	61.936	-138.284
7	7	22	61.7919	-138.638
7	7	23	61.6487	-138.992
7	7	24	61.5065	-139.347
7	7	25	61.3652	-139.703
7	7	26	61.225	-140.06
7	7	27	61.0858	-140.417
7	7	28	60.9476	-140.776
7	7	29	60.8104	-141.134
7	7	30	60.6744	-141.494
7	7	31	60.5394	-141.854
7	8	0	64.8488	-130.92
7	8	1	64.6885	-131.251
7	8	2	64.5288	-131.583
7	8	3	64.3696	-131.917
7	8	4	64.2111	-132.252
7	8	5	64.0531	-132.588
7	8	6	63.8958	-132.925
7	8	7	63.7391	-133.264
7	8	8	63.583	-133.604
7	8	9	63.4277	-133.945
7	8	10	63.2731	-134.287
7	8	11	63.1192	-134.63
7	8	12	62.9661	-134.974
7	8	13	62.8137	-135.32
7	8	14	62.6621	-135.666
7	8	15	62.5114	-136.014
7	8	16	62.3614	-136.363
7	8	17	62.2124	-136.712
7	8	18	62.0641	-137.063
7	8	19	61.9168	-137.415
7	8	20	61.7704	-137.767
7	8	21	61.6249	-138.121
7	8	22	61.4803	-138.475
7	8	23	61.3367	-138.83
7	8	24	61.1941	-139.186
7	8	25	61.0525	-139.543
7	8	26	60.9118	-139.901
7	8	27	60.7722	-140.259
7	8	28	60.6337	-140.619
7	8	29	60.4962	-140.979
7	8	30	60.3598	-141.339
7	8	31	60.2245	-141.701
7	9	0	64.5492	-130.739
7	9	1	64.3883	-131.071
7	9	2	64.2279	-131.404
7	9	3	64.0681	-131.738
7	9	4	63.909	-132.074
7	9	5	63.7504	-132.41
7	9	6	63.5925	-132.748
7	9	7	63.4352	-133.088
7	9	8	63.2786	-133.428
7	9	9	63.1227	-133.77
7	9	10	62.9675	-134.113
7	9	11	62.8131	-134.457
7	9	12	62.6594	-134.802
7	9	13	62.5065	-135.148
7	9	14	62.3544	-135.495
7	9	15	62.2031	-135.844
7	9	16	62.0527	-136.193
7	9	17	61.9031	-136.544
7	9	18	61.7544	-136.895
7	9	19	61.6066	-137.248
7	9	20	61.4597	-137.601
7	9	21	61.3138	-137.956
7	9	22	61.1688	-138.311
7	9	23	61.0247	-138.667
7	9	24	60.8817	-139.024
7	9	25	60.7397	-139.382
7	9	26	60.5987	-139.741
7	9	27	60.4587	-140.101
7	9	28	60.3198	-140.461
7	9	29	60.1819	-140.822
7	9	30	60.0452	-141.184
7	9	31	59.9095	-141.546
7	10	0	64.2497	-130.558
7	10	1	64.0881	-130.89
7	10	2	63.9271	-131.223
7	10	3	63.7667	-131.558
7	10	4	63.6069	-131.894
7	10	5	63.4477	-132.232
7	10	6	63.2892	-132.571
7	10	7	63.1313	-132.911
7	10	8	62.9742	-133.252
7	10	9	62.8177	-133.594
7	10	10	62.662	-133.938
7	10	11	62.507	-134.282
7	10	12	62.3527	-134.628
7	10	13	62.1993	-134.975
7	10	14	62.0467	-135.323
7	10	15	61.8949	-135.673
7	10	16	61.744	-136.023
7	10	17	61.5939	-136.374
7	10	18	61.4447	-136.727
7	10	19	61.2964	-137.08
